,DEPTH,DT,GR,NPHI,RD,RHOB,ROP5_RM,RS,RT,KLOGH,PHIF,SW,VSH,pp_bar,pp_psi
1185,3282.696,80.2298965,93.2098999,0.16459999,1.25960004,2.50999999,27.521799,1.94729995,2.5762,0.01879999,0.07999999,1.0,0.64279997,324.667174826337,4708.907770246226
1186,3282.8484,84.5376968,92.2223968,0.1666,1.27479994,2.50999999,27.3754997,1.89849996,2.41770005,0.01999999,0.07999999,1.0,0.62959998,324.8270889644804,4711.227132923032
1187,3283.0008,84.3468017,91.2416,0.16859999,1.28999996,2.50999999,27.2299003,1.84969997,2.25939989,0.02119999,0.07999999,1.0,0.61659997,324.99538980438047,4713.668134644773
1188,3283.1532,76.8426971,91.5494995,0.16789999,1.28999996,2.5130999,27.2084999,1.79480004,2.14359998,0.0183,0.07819999,1.0,0.6207,325.1720773460373,4716.230775411456
1189,3283.3056,81.495697,91.8572998,0.16719999,1.28999996,2.51609992,27.1872005,1.74,2.02769994,0.01579999,0.07649999,1.0,0.62480002,325.35715158945084,4718.915055223077
1190,3283.458,83.5345001,92.1651992,0.1665,1.28999996,2.51920008,27.1658992,1.68509995,1.91190004,0.0136,0.07479999,1.0,0.62889999,325.550612534621,4721.720974079636
1191,3283.6104,79.5504989,90.8700027,0.1639,1.30990004,2.52439999,27.1312999,1.65009999,1.85570001,0.0118,0.0718,1.0,0.61159998,325.7524601815479,4724.6485319811345
1192,3283.7628,79.9268035,88.9649963,0.16069999,1.33729994,2.53049993,27.0916996,1.62269997,1.82219994,0.0103,0.0683,1.0,0.58619999,325.9626945302315,4727.697728927572
1193,3283.9152,78.5410003,87.0599975,0.15739999,1.36469995,2.53660011,27.052,1.59529995,1.78869998,0.00899999,0.0648,1.0,0.56080001,326.1813155806718,4730.868564918948
1194,3284.0676,81.9516983,85.9012985,0.15659999,1.38540005,2.5373001,27.0841007,1.54349994,1.74969995,0.0093,0.0644,1.0,0.54540002,326.4083233328688,4734.161039955263
1195,3284.22,82.2111968,85.6788024,0.1588,1.39760005,2.53119993,27.2059993,1.46119999,1.70399999,0.01219999,0.0679,1.0,0.5424,326.64371778682244,4737.575154036515
1196,3284.3724,79.9677963,85.4562988,0.16099999,1.40980005,2.52509999,27.3278999,1.37890005,1.65830004,0.016,0.0714,1.0,0.53939998,326.88749894253283,4741.110907162708
1197,3284.5248,78.5033035,85.0983963,0.16359999,1.42400002,2.51799988,27.4368991,1.30449998,1.62249994,0.02209999,0.0754,1.0,0.53460001,327.1396668,4744.768299333839
1198,3284.6772,76.2994003,84.0438003,0.1676,1.44840002,2.5058,27.4796009,1.27100002,1.63769996,0.0394,0.0824,1.0,0.52060002,327.40022135922374,4748.547330549909
1199,3284.8296,77.5537033,82.9891967,0.1717,1.47269999,2.49359989,27.5223007,1.23749995,1.65299999,0.0702,0.0894,1.0,0.5065,327.66916262020425,4752.4480008109185
1200,3284.982,75.9330978,81.9346008,0.17579999,1.49709999,2.48140001,27.5650005,1.20399999,1.66820001,0.1251,0.09629999,1.0,0.4925,327.94649058294135,4756.470310116865
1201,3285.1344,70.0195999,81.8933029,0.1773,1.50810003,2.47189998,27.6452999,1.17309999,1.62160003,0.18719999,0.1018,0.99870002,0.49189999,328.2322052474352,4760.614258467751
1202,3285.2868,69.5615005,81.9878005,0.17839999,1.51719999,2.46280002,27.7306003,1.14260005,1.56679999,0.27349999,0.107,0.96920001,0.4932,328.5263066136858,4764.879845863576
1203,3285.4392,67.5827026,82.0822982,0.17949999,1.52639997,2.45359992,27.8159999,1.11220002,1.51189994,0.39959999,0.11219999,0.9429,0.49439999,328.8287946816931,4769.267072304341
1204,3285.5916,68.2720031,81.0812988,0.1771,1.49890005,2.4518001,27.8628005,1.19529998,1.46800005,0.45860001,0.1132,0.9458,0.48109999,329.13966945145705,4773.775937790043
1205,3285.744,66.5653991,79.3529968,0.17239999,1.44700002,2.45490002,27.8841991,1.35380005,1.43139994,0.44859999,0.1115,0.96729999,0.458,329.4589309229777,4778.406442320684
1206,3285.8964,66.6548004,77.6248016,0.16779999,1.39520001,2.45790004,27.9055004,1.51230001,1.39489996,5.06720018,0.143,0.78439998,0.435,329.7865790962551,4783.158585896264
1207,3286.0488,84.3374023,75.8135986,0.16249999,1.34150004,2.47270011,27.8936996,1.67659997,1.52129995,0.26339998,0.1013,1.0,0.4108,330.1226139712892,4788.032368516784
1208,3286.2012,74.601799,73.8263015,0.15569999,1.28349995,2.51230001,27.8113002,1.85339999,1.99370002,0.05609999,0.07869999,1.0,0.38440001,330.4670355480799,4793.027790182241
1209,3286.3536,80.7303009,71.8391036,0.149,1.2256,2.5518999,27.7290992,2.0302,2.46620011,0.012,0.056,1.0,0.35789999,330.81984382662733,4798.144850892638
1210,3286.506,73.5758972,69.9861984,0.1427,1.17139995,2.58920001,27.6156005,2.19810009,2.90729999,0.00279999,0.0348,1.0,0.33309999,331.18103880693155,4803.383550647974
1211,3286.6584,77.4461975,71.4125976,0.14589999,1.20799994,2.56780004,26.7408008,2.14930009,2.5841999,0.0063,0.04699999,1.0,0.3522,331.55062048899237,4808.7438894482475
1212,3286.8108,74.0939025,72.8391036,0.1491,1.24460005,2.54649996,25.8659992,2.1005001,2.26110005,0.0141,0.05909999,1.0,0.37119999,331.92858887280994,4814.22586729346
1213,3286.9632,68.2975997,74.2656021,0.1523,1.28120005,2.52519989,24.9911994,2.05180001,1.93799996,0.0318,0.07129999,1.0,0.39019998,332.2750215195358,4819.250457115044
1214,3287.1156,67.7601013,75.0746994,0.15039999,1.2414,2.54310011,24.6089,2.0676999,1.94790005,0.0142,0.06109999,1.0,0.40099999,332.54999599032175,4823.238631844429
1215,3287.268,68.4364013,75.6874008,0.14689999,1.17739999,2.57360005,24.3833999,2.10430002,2.06369996,0.0038,0.04369999,1.0,0.40920001,332.75351228516774,4826.190391481616
1216,3287.4204,75.8713989,76.300003,0.14339999,1.11339998,2.60409998,24.1578006,2.14089989,2.1795001,0.001,0.0262,1.0,0.41729998,332.88557040407363,4828.105736026603
1217,3287.5728,85.5156021,76.2778015,0.14409999,1.06980001,2.61420011,23.9395008,2.09879994,2.14829993,0.001,0.0205,1.0,0.41699999,332.9461703470397,4828.984665479395
1218,3287.7252,87.6598968,75.5615997,0.14929999,1.04849994,2.60199999,23.7292003,1.97080004,1.9562,0.0012,0.0274,1.0,0.40749999,332.9353121140656,4828.827179839985
1219,3287.8776,86.6733016,74.8452987,0.15449999,1.02709996,2.58979988,23.5188999,1.84280002,1.76419997,0.002,0.0344,1.0,0.39789998,332.8529957051516,4827.633279108378
1220,3288.03,81.3219985,74.4469985,0.1606,1.01119995,2.57220005,23.3925991,1.70580005,1.59979999,0.0043,0.0445,1.0,0.39259999,332.6992211202976,4825.402963284572
1221,3288.1824,77.936798,75.346199,0.1702,1.0173,2.53259992,23.6089992,1.53209996,1.54799997,0.0218,0.0671,1.0,0.40459999,332.47398835950355,4822.136232368568
1222,3288.3348,80.1070022,76.2453002,0.1798,1.02339994,2.49300003,23.8253993,1.35829997,1.49619996,0.1093,0.08969999,1.0,0.41659998,332.17729742276964,4817.833086360366
1223,3288.4872,76.4577026,77.1445007,0.1894,1.0295,2.45329999,24.0417995,1.18459999,1.44439995,0.54839998,0.1124,0.95509999,0.42860001,331.80914831009574,4812.493525259966
1224,3288.6396,71.5150985,78.8254013,0.18649999,1.02439999,2.45840001,24.336399,1.23140001,1.55169999,0.39989998,0.10949999,0.95039999,0.451,331.3695410214818,4806.117549067368
1225,3288.792,75.3740005,80.5780029,0.1825,1.01830005,2.46749997,24.6382007,1.29849994,1.67359995,0.24439999,0.10429999,0.96359997,0.47440001,330.85847555692783,4798.70515778257
1226,3288.9444,67.3639984,82.3305969,0.17849999,1.01219999,2.47670006,24.9398994,1.36549997,1.79550004,0.14929999,0.09899999,0.98129999,0.4977,330.27595191643394,4790.256351405575
1227,3289.0968,66.3026962,83.6765975,0.17849999,1.04480004,2.48769998,25.2339,1.48489999,2.01810002,0.08619999,0.09269999,0.99290001,0.51569998,329.6219701,4780.77112993638
1228,3289.2492,67.7851028,84.7891998,0.18089999,1.09969997,2.4999001,25.5235004,1.63419997,2.29850006,0.0482,0.08579999,1.0,0.53049999,328.8965301076261,4770.249493374988
1229,3289.4016,65.2730026,85.9017028,0.1833,1.15460002,2.51209998,25.8129997,1.78359997,2.57890009,0.0269,0.0788,1.0,0.54540002,328.0996319393122,4758.691441721397
1230,3289.554,67.1175003,86.3639984,0.1815,1.2019,2.52760004,26.1921997,1.90699994,2.82369995,0.0137,0.07,1.0,0.55150002,327.2312755950584,4746.096974975608
1231,3289.7064,68.1451034,85.6417007,0.17229999,1.23539996,2.54889988,26.7348003,1.98319995,3.00359988,0.00579999,0.05779999,1.0,0.54189997,326.2914610748645,4732.46609313762
1232,3289.8588,64.9094009,84.9192962,0.1631,1.26890003,2.57019996,27.2772998,2.05940008,3.18339991,0.00249999,0.0456,1.0,0.53229999,325.2801883787306,4717.798796207433
1233,3290.0112,65.5156021,84.3279037,0.15459999,1.30289995,2.59109997,27.7816009,2.13520002,3.37549996,0.00109999,0.03359999,1.0,0.52439999,324.19745750665686,4702.09508418505
1234,3290.1636,65.9891967,85.3887023,0.1544,1.34249997,2.60640001,27.8029003,2.20530009,3.72300004,0.001,0.0249,1.0,0.53850001,323.04326845864307,4685.354957070467
1235,3290.316,67.2962036,86.4494018,0.1542,1.3822,2.62159991,27.8241996,2.27539992,4.07049989,0.001,0.0162,1.0,0.55269998,321.8176212346893,4667.578414863687
1236,3290.4684,68.0864028,87.5101013,0.15399999,1.42180001,2.63680005,27.8456001,2.34549999,4.41800022,0.001,0.00749999,1.0,0.56679999,320.5205158347955,4648.765457564707
1237,3290.6208,67.5626983,86.1499023,0.155,1.41069996,2.63759994,27.7292003,2.26340007,4.10099983,0.001,0.0071,1.0,0.54869997,319.1519522589617,4628.916085173529
1238,3290.7732,69.4578018,84.1565017,0.15629999,1.38629996,2.63450002,27.5767993,2.14140009,3.61030006,0.001,0.00879999,1.0,0.52209997,317.711930507188,4608.030297690154
1239,3290.9256,70.245697,82.1631011,0.1576,1.36189997,2.6315,27.4244003,2.01950001,3.11960005,0.001,0.01059999,1.0,0.49549999,316.20045057947425,4586.108095114579
1240,3291.078,72.7705001,82.0027999,0.15909999,1.35619997,2.62220001,27.2579994,1.95529997,2.74270009,0.001,0.0159,1.0,0.4934,314.61751247582055,4563.1494774468065
1241,3291.2304,77.6968002,83.5907974,0.16089999,1.36839997,2.60700011,27.0781002,1.94620001,2.47449994,0.001,0.02459999,1.0,0.51450002,312.9631161962269,4539.154444686836
1242,3291.3828,79.5190963,85.1788024,0.16269999,1.38059997,2.59170007,26.8983001,1.93700003,2.20630002,0.001,0.0333,1.0,0.53570002,311.2949119298852,4514.959143648669
1243,3291.5352,77.2956008,86.0507965,0.16719999,1.37730002,2.56590008,26.7157001,1.95039999,2.02040004,0.00279999,0.048,1.0,0.54729998,309.9588008119475,4495.5804552163245
1244,3291.6876,75.7118988,84.5390014,0.1805,1.32249999,2.50500011,26.5235996,2.0388,2.10879993,0.03959999,0.0829,1.0,0.52719998,309.01243303160595,4481.854526203806
1245,3291.84,77.4207992,83.0271987,0.1937,1.26760005,2.444,26.3316001,2.12719988,2.19720005,0.56599998,0.1177,0.77630001,0.50700002,308.4558085888604,4473.781356611114
1246,3291.9924,79.0774002,81.5154037,0.207,1.2127,2.38299989,26.1396007,2.21560001,2.28559994,84.1905975,0.1843,0.51429998,0.4869,308.288927483711,4471.360946438248
1247,3292.1448,78.9593963,81.8020019,0.2175,1.17519998,2.36840009,26.2574005,2.06069993,2.39140009,162.731994,0.19349999,0.48399999,0.4907,308.5117897161576,4474.593295685207
1248,3292.2972,79.8427963,82.1829986,0.22769999,1.1387,2.35619997,26.3915004,1.89310002,2.4979999,292.789398,0.2018,0.45849999,0.49579998,309.12439528620024,4483.478404351991
1249,3292.4496,77.0382003,82.5640029,0.238,1.10210001,2.3440001,26.5256996,1.72539997,2.60470008,39.1864013,0.17479999,0.51099997,0.50089997,310.126744193839,4498.016272438602
1250,3292.602,78.1554031,80.8030014,0.23819999,1.10020005,2.342,26.6903991,1.49049997,2.36459994,47.4816017,0.17599999,0.52799999,0.4774,311.5188364390739,4518.206899945039
1251,3292.7544,77.9023971,77.9835968,0.2334,1.11539995,2.34509992,26.8701992,1.22230005,1.95309996,592.621582,0.2079,0.49290001,0.43979999,313.3006720219047,4544.050286871301
1252,3292.9068,77.9815979,75.1641998,0.22849999,1.13069999,2.34809994,27.0499992,0.95399999,1.54159998,566.081115,0.20489999,0.54879999,0.40220001,315.4722509423315,4575.546433217388
1253,3293.0592,78.1149978,73.0764999,0.22779999,1.14240002,2.34640002,27.2334003,0.77579998,1.28530001,657.223083,0.2052,0.58960002,0.37439998,318.0335732003546,4612.695338983303
1254,3293.2116,82.4065017,72.1408004,0.2335,1.14849996,2.33730006,27.4223995,0.73919999,1.27310001,1037.40002,0.2106,0.57840001,0.3619,320.98463879597364,4655.497004169042
1255,3293.364,87.4777984,71.2050018,0.23919999,1.15460002,2.3282001,27.6114006,0.7026,1.26090002,1637.49401,0.216,0.56779998,0.34940001,324.3254477291888,4703.951428774609
1256,3293.5164,90.8198013,70.1975021,0.24369999,1.16390001,2.3197,27.7845993,0.66799998,1.24539995,2464.2229,0.22069999,0.55989998,0.33599999,328.056,4758.0586127999995
1257,3293.6688,81.4234008,68.5942001,0.23819999,1.20050001,2.31660008,27.8272991,0.64969998,1.20270001,2496.07299,0.2196,0.56999999,0.31459999,332.1762956084072,4817.818556245216
1258,3293.8212,76.8192977,66.9909973,0.2327,1.2371,2.31360006,27.8698997,0.6315,1.16009998,2528.33691,0.2184,0.58060002,0.29319998,336.68633455441045,4883.231259110258
1259,3293.9736,76.0635986,65.3877029,0.2272,1.27369999,2.3104999,27.9125995,0.6132,1.11740005,2561.01806,0.21729999,0.59170001,0.27180001,340.6422062232086,4940.606430620172
1260,3294.126,73.0137023,64.9008026,0.22859999,1.29260003,2.30500006,27.902399,0.5974,1.07219994,3173.51806,0.21979999,0.59570002,0.2653,343.1,4976.25378
1261,3294.2784,72.9794006,64.6479034,0.2316,1.30780005,2.29889988,27.8810005,0.58219999,1.02649998,4102.17578,0.223,0.59869998,0.26199999,344.059715884785,4990.173307249745
1262,3294.4308,75.9952011,64.3948974,0.23459999,1.32309997,2.29279994,27.8596992,0.56690001,0.98079997,5302.55322,0.2263,0.60229998,0.25859999,343.52135387756357,4982.365012369407
1263,3294.5832,75.666603,63.6293983,0.23739999,1.33000004,2.28830003,27.8733005,0.55830001,0.95499998,6768.854,0.229,0.60250002,0.2484,341.4849139783355,4952.828895358983
1264,3294.7356,76.7257995,62.4375991,0.24029999,1.33000004,2.28530001,27.9160003,0.55529999,0.94590002,8551.10156,0.23119999,0.59969997,0.2325,338.84421472836624,4914.528721577279
1265,3294.888,78.8375015,61.2458,0.2431,1.33000004,2.28220009,27.958599,0.55220001,0.93669998,10802.5498,0.2333,0.59689998,0.2166,336.49307466892105,4880.4282563830975
1266,3295.0404,84.8047027,59.9644012,0.24379999,1.32679998,2.28159999,27.9899997,0.5557,0.92430001,12109.04,0.23379999,0.59869998,0.19949999,334.4314938,4850.52749977644
1267,3295.1928,87.1316986,58.4342994,0.23849999,1.31459999,2.28769993,27.9899997,0.57700002,0.90299999,9744.42968,0.22959999,0.61330002,0.1791,332.65947212160313,4824.826451757307
1268,3295.3452,87.3126983,56.9042015,0.23309999,1.30239999,2.29380011,27.9899997,0.59829998,0.88169997,7841.5288,0.2254,0.62870001,0.1587,331.1770096337302,4803.325112325696
1269,3295.4976,84.3034973,55.3740997,0.22779999,1.29019999,2.29990005,27.9899997,0.61970001,0.8603,6310.26318,0.2211,0.6448,0.1383,329.9841063363815,4786.02348148161
1270,3295.65,79.4396972,57.5009994,0.21999999,1.23599994,2.32100009,27.9689998,0.66500002,0.81199997,2582.93701,0.2108,0.6886,0.1667,329.0807622295569,4772.9215592250475
1271,3295.8024,82.6603012,59.6864013,0.2122,1.18110001,2.34229993,27.9477005,0.71069997,0.76319998,1045.88,0.20029999,0.73869997,0.1958,328.46697731325634,4764.0193455560075
1272,3295.9548,81.6690979,61.8717994,0.2043,1.12629997,2.36369991,27.9263,0.75639998,0.71450001,423.498809,0.18989999,0.79570001,0.22499999,328.14275158747995,4759.316840474492
1273,3296.1072,80.2236022,62.2262992,0.1958,1.07360005,2.38499999,27.9050006,0.86430001,0.86720001,188.283905,0.17919999,0.77319997,0.22969999,328.1080850522276,4758.814043980498
1274,3296.2596,79.6643981,61.8087005,0.18709999,1.02170002,2.40630006,27.8836994,0.99839997,1.10500001,87.0743026,0.1684,0.73909997,0.22409999,328.36297770749945,4762.51095607403
1275,3296.412,81.0372009,61.3911018,0.17839999,0.96990001,2.42770004,27.8623008,1.13259994,1.3427,40.2686004,0.1576,0.72289997,0.2185,328.9074295532953,4770.407576755084
1276,3296.5644,82.4934997,60.5446014,0.1701,0.92449998,2.45029997,27.8500003,1.47150003,1.67709994,18.7765007,0.1465,0.70289999,0.2073,329.69797506498907,4781.873490747588
1277,3296.7168,84.5728988,59.1120986,0.16249999,0.88800001,2.47469997,27.8500003,2.09019994,2.14339995,0.67510002,0.10019999,0.8847,0.18819999,330.4738210948231,4793.126206395095
1278,3296.8692,82.8181991,57.6795005,0.15489999,0.85140001,2.49909996,27.8500003,2.70900011,2.6098001,0.26409998,0.08619999,0.92879998,0.1691,331.1915021181712,4803.535308421531
1279,3297.0216,77.5365982,56.8672981,0.14939999,0.82950001,2.51699995,27.8561,3.16610002,2.94740009,0.1306,0.07599999,0.98540002,0.15819999,331.85101813503326,4813.100796826895
1280,3297.174,77.0241012,59.8116989,0.1561,0.8966,2.49559998,27.8987007,2.64490008,2.50539994,0.26769998,0.0882,0.92799997,0.1975,332.4523691454093,4821.822671611188
1281,3297.3264,76.9402999,62.7560997,0.16279999,0.96359997,2.4742999,27.9414005,2.1236999,2.06340003,0.54860001,0.1004,0.8998,0.23669999,332.9955551492994,4829.700932774408
1282,3297.4788,76.2800979,65.7004013,0.16959999,1.03069996,2.45300006,27.9841003,1.60249996,1.62150001,12.5925998,0.1454,0.72009998,0.27599999,333.4805761467035,4836.735580316558
1283,3297.6312,80.2959976,66.7135009,0.17679999,1.0374,2.43429994,27.9899997,1.32799994,1.43400001,23.4782009,0.15469999,0.71780002,0.28949999,333.9074321376217,4842.926614237637
1284,3297.7836,79.9096984,67.4145965,0.1841,1.03429996,2.41599988,27.9899997,1.09329998,1.28770005,44.2444992,0.1639,0.71359997,0.2989,334.27612312205395,4848.274034537646
1285,3297.936,85.524002,68.1156005,0.1913,1.03129994,2.39770007,27.9899997,0.85860002,1.14139997,83.3789978,0.17299999,0.71509999,0.3082,334.5866491,4852.77784121658
1286,3298.0884,62.4034996,66.884201,0.1911,1.04939997,2.39179992,27.9776,0.85189998,1.11889994,103.547897,0.17499999,0.71350002,0.29179999,334.8390100714603,4856.438034274445
1287,3298.2408,62.4304008,64.2537994,0.18529999,1.08299994,2.39479994,27.9563007,1.01040005,1.18599998,95.0840988,0.17159999,0.70740002,0.2567,335.0332060364345,4859.254613711239
1288,3298.3932,62.0205993,61.6234016,0.17949999,1.11650002,2.3979001,27.9349002,1.16890001,1.25300002,87.3122024,0.1683,0.70240002,0.22159999,335.16923699492276,4861.227579526961
1289,3298.5456,67.2939987,59.6085014,0.17299999,1.18200004,2.4137001,27.9136009,1.37759995,1.3456,54.6390991,0.16019999,0.7109,0.1948,335.247102946925,4862.356931721611
1290,3298.698,73.5354995,59.0354995,0.16459999,1.32219994,2.45939993,27.8922996,1.70369994,1.49800002,13.9278001,0.1412,0.75919997,0.18709999,335.274191489853,4862.74981853053
1291,3298.8504,73.8795013,58.4625015,0.1562,1.46239995,2.50510001,27.8708992,2.02990007,1.65040004,0.19509999,0.0828,1.0,0.17949999,335.2948282081776,4863.049129365766
1292,3299.0028,74.1554031,57.9150009,0.1483,1.6013,2.54929995,27.8404006,2.3426001,1.80120003,0.03139999,0.0575,1.0,0.17219999,335.3164006993102,4863.362012462655
1293,3299.1552,80.0688018,58.7288017,0.1639,1.67449998,2.51279997,27.3160991,1.94029998,1.86829996,0.1392,0.0784,1.0,0.1831,335.338908963251,4863.6884678212
1294,3299.3076,79.9543991,59.5425987,0.17939999,1.74759995,2.4762001,26.7917995,1.53789997,1.93529999,0.61760002,0.09929999,0.92949998,0.1939,335.362353,4864.0284954414
1295,3299.46,78.6774978,60.3563995,0.19499999,1.82079994,2.43959999,26.2675991,1.13559997,2.00239992,2.74040007,0.1202,0.7766,0.20479999,335.3867328095572,4864.382095323256
1296,3299.6124,74.9531021,62.0852012,0.19689999,1.7838,2.43000006,26.1277999,1.18739998,2.06270003,3.69190001,0.12569999,0.73900002,0.22779999,335.4120483919226,4864.749267466767
1297,3299.7648,76.3454971,64.1395034,0.1939,1.70759999,2.43000006,26.1247005,1.40069997,2.12059998,3.25440001,0.12569999,0.73180001,0.25519999,335.43829974709615,4865.130011871933
